Hongkong University of Science and Technology(HKUST),1개월
Huazhong University of Science and Technology,1주
ICHEC Brussels Management School,3주
ICN Business School,1개월
IE University,3주
IESEG School of Management,3주
INSEEC (ECE LYON),4주
INSEEC BUSINESS SCHOOL,5주
INSEEC Business School,3주
INSEEC Business School (Bordeaux),2주
INSEEC Business School (Paris),3주
ISCID-CO,2개월
Indiana University,1주
Indiana University Bloomington,2주
"Indiana University, Kelley School of Business",3주
Inholland University applied science,2주
Inholland University of Applied Sciences,3주
Institut national des langues et civilisations orientales,3주
Institut superieur du commerce de Paris,1개월
Irkutsk National Research Technical University,1일
Jean Moulin University Lyon 3,3주
Jilin University,1주
KEDGE Business School,3주
KIMEP,2주
Kajaani University of Applied Sciences,3주
Katholieke Universiteit Leuven,4주
King's University College (University of Western Ontario),2주
Kingston University,3주
King’s College London,1일
Kobe University,1주
Kyushu University,1일
LUT University,3주
La Rochelle University,1개월
Lanzhou University,2주
Lappeenranta Univeristy of Technology,3주
Leiden University,1개월
Leonardo da Vinci University Center,2개월
Leuphana Universitaet Lueneburg,4주
Leuphana University,1개월
Leuphana University of Luneburg,2개월
Lille Catholic University,4주
Lille Catholic University ( I?SEG ),4주
Linkoping University,3주
Linnaeus University,3주
London College of Fashion,
Lucerne University of Applied Sciences and Arts,4주
MCI Management Center Innsbruck,2주
MONTANA STATE UNIVERSITY,
MOSCOW NATIONAL COLLEDGE RUSSIAN LANQUAGE,1일
Maastricht University,1개월
Mainz University of Applied Sciences,3주
Mainz university of Applied science(Hochschule Mainz),1일
Major University,2주
Masaryk University,2개월
Masaryk university,1개월
Memorial University of Newfoundland,1주
Memorial University of Newfoundland (Grenfell Campus),1주
Middlesex University,
Monterrey Institute of Technology and Higher Education,1개월
NATIONAL CHIAO TUNG UNIVERSITY,1주
NEOMA Business School,2개월
NHL Stenden University of Applied Sciences,2개월
Nagasaki University,2일
Nagoya University,1주
Nagoya Univesity ,3일
Nankai University,4일
Nanyang Technological University,2주
National Chengchi University,1주
National Chiao Tung University,1주
National Chung Cheng University,2주
National Institute for Oriental Languages and Civilizations,1개월
National Sun Yat-sen University,1주
National Taipei University of Technology,2일
National Taiwan Normal University,4일
National Taiwan University,3주
National University of Ireland,1일
Niels Brock Copenhagen Business College,3주
Nipissing University,2주
Nishogakusha University,2주
North Park University,2주
Northumbria University,2주
Northwestern Polytechnical University,2주
Okanagan College,2주
Okayama University,2일
Osnabrueck University of Applied Sciences,2주
PUSHKIN STATE RUSSIAN LANGUAGE INSTITUTE,1일
Pantheon-Sorbonne University,3주
Paris Dauphine University,3주
Paris School of Business,1개월
Peking University,1주
Pennsylvania State University,2주
Polytechnic University of Milan,2주
Portland State University,2주
Pushkin Institute,2주
Queen Mary University of London,2주
Queen's University Belfast,3개월
Queensland University of Technology,3주
RWTH Aachen University,2개월
Radboud University Nijmegen,2개월
"Renmin University of China, School of Business",2주
Ritsumeikan University,2일
Roskilde University,1개월
"Royal Holloway, University of London",
Ruhr Universitat Bochum,1일
Ruhr University Bochum,1개월
Ruhr University of Bochum,
SGH Warsaw School of Economics,2주
Sabancı University,1주
Saint Petersburg State University,1주
Shandong University,1주
Shanghai Jiao Tong University,1주
Simon Fraser University,2주
Singapore Management University,2주
Soka University of America,4일
St. Polten University of Applied Sciences,1주
State University of New York,
State University of New York at Buffalo,2주
Stendhal University,1개월
Stockholm University,3주
Sun Yat-sen University,1주
Sun-Yat-Sen University(중산대학),1주
Swinburne University of Technology,2주
TEC DE MONTERREY CAMPUS ESTADO DE MEXICO,
Tampere University,4주
Tampere University of Applied Sciences,4주
Tampere University of Technology,4주
Technical University of Denmark,1개월
Technical University of Denmark (Ballerup Campus),2주
Technical University of Denmark Ballerup Campus,2개월
Technical University of Denmark Ballerup campus,2개월
Technical University of Munich,1개월
"Tecnologico de Monterrey, Campus Monterrey",
Tennessee Technological University,2주
The Australian National University (ANU),1일
The Hague University of Applied Sciences,1개월
The University of Sheffield,1일
The Universiy Of Sheffield,1일
Tianjin University,
Tilburg University,1개월
Tohoku University,1일
Toronto Metropolitan University,1일
Toyo University,2일
Trinity College Dublin,2개월
Turku University of Applied Sciences,3주
ULB Universite Libre de BRUXELLES,2주
UNIVERSITY OF ALICANTE,2주
UNIVERSITY OF APPLIED SCIENCE OF WKW,2주
"UNIVERSITY OF APPLIED SCIENCE OF WKW (FACHHOCHSCHULE WIEN, 이하 FH WIEN)",
UNIVERSITY OF TOURS,1주
UNIVERSITY OF TUEBINGEN,3주
Umea University,2개월
United Kingdom,
Universidad Autonoma de Guadalajara,
Universidad Iberoamericana,
Universidad San Francisco de Quito,1주
Universit?t T?bingen,4주
Universita Cattolica del Sacro Cuore,2주
Universita Iuav di Venezia,2주
Universite Paris Dauphine,1개월
Universite catholique de Lille,3주
Universite du Quebec a Montreal,2일
Universite libre de Bruxelles,3주
University College Dublin,1일
University College London,2주
University Tuebingen,4주
University at Buffalo,2주
University of Alicante,2개월
University of Applied Science,1일
University of Applied Science Upper Austria (Wels campus),1주
University of Applied Sciences Kufstein,2주
University of Applied Sciences Northwestern Switzerland,3주
University of Applied Sciences Upper Austria,2주
University of Applied Sciences Upper Austria (Hagenberg Campus),2주
University of Applied Sciences Upper Austria (Steyr),2개월
University of Applied Sciences Upper Austria (Wels Campus),2주
University of Applied Sciences Utrecht,3주
University of Applied Sciences Wiener Neustadt,2주
University of Applied Sciences of WKW,2주
"University of Applied Sciences, Worms",2주
University of Arkansas,
University of Auckland,3주
University of Barcelona,3주
University of Basque Country,3주
University of Basque Country (Biscay Campus),4주
University of Basque Country (Gipuzkoa Campus),3주
University of Basque Country (UPV/EHU),3주
University of Bern,2개월
University of Bristol,
University of British Columbia,1개월
"University of California, Berkeley",2주
"University of California, Los Angeles",5일
"University of California, San Diego",2개월
"University of California, Santa Cruz",2주
University of Central Lancashire,2주
University of Colorado Boulder,2주
University of Copenhagen,2개월
University of Cyprus,2개월
University of Deusto,3주
University of Eastern Finland,3주
"University of Eastern Finland, Kuopio campus",3주
University of Edinburgh,1주
University of Erfurt,3주
University of Erlangen-Nuremberg,4주
University of Gavle,2개월
University of Granada,2주
University of Groningen,3주
University of Hawaii at Manoa,2주
University of Helsinki,2주
University of Iceland,1개월
University of Illinois Springfield,2주
University of Illinois Urbana-Champaign,1주
University of Iowa,1개월
University of KwaZulu-Natal,3주
University of Lapland,3주
University of Leeds,3주
University of Leicester,3주
University of Lille,3주
University of Malaga,3주
University of Manchester,2주
University of Manitoba,1주
University of Massachusetts Boston,3주
University of Melbourne,5일
University of Minnesota,3주
University of New South Wales,2주
University of Newcastle,2일
University of North Carolina at Chapel Hill,2주
University of North Carolina at Greensboro,2주
University of North Florida,2주
University of Nottingham,3주
University of Nottingham Ningbo China,1주
University of Oklahoma,2주
University of Oslo,3주
University of Pecs,3주
University of Pittsburgh,3주
University of Quebec at Montreal,2일
University of Reading,2주
University of Roehampton,2주
University of Rostock,2개월
University of Sao Paulo,
University of Saskatchewan,2주
University of Sheffield,2주
University of South Carolina,2주
University of Southern Denmark,3주
University of Tampere,3주
University of Technology of Troyes,1개월
University of Texas at Austin,2주
University of Texas at Dallas,2주
University of Tours,4주
University of Tuebingen,3주
University of Utah,2주
University of Vaasa,3주
University of Verona,2주
University of Washington,1주
University of Western Australia,3주
University of Wollongong,1일
University of Wyoming,2주
University of the Basque Country,2주
University of the Sacared Heart,
University of the Sunshine Coast,2주
University of the West of England,
Uppsala University,3주
Ural Federal University,1일
Ural State University,3일
Utrecht University,2개월
Vilnius University,2주
Vorarlberg University of Applied Sciences,2주
Vrije Universiteit Amsterdam,2주
Vrije University,2주
Vytautas Magnus University,1개월
Warsaw School of Economics,2주
Waseda University,2주
Washington State University,3주
Western Illinois University,2주
Worms University of Applied Sciences,1개월
Xi'an Jiaotong University,1주
York St John University,
York University,
Zagreb School of Economics and Management,2개월
Zagreb school of economics and management,
Zurich University of Applied Sciences,1개월
École centrale d'électronique,1개월
